ts,P>1_mean,P>1_max,P>5_mean,P>5_max,P>10_mean,P>10_max,P>30_mean,P>30_max,P>50_mean,P>50_max,P>100_mean,P>100_max,E>0.8_mean,E>0.8_max,E>2.0_mean,E>2.0_max,Year,Month,Day,Hour,Speed,Density,Radio Flux 10.7,група
2017-08-28 00:00:00,9.778333,19.4,0.32491666,0.69,0.19291668,0.314,0.098850004,0.224,0.077583335,0.178,0.040691666,0.0793,20941.666,23600.0,1011.5833,1180.0,2017,8,28,0,285.0,3.0,82.0,тиха
2017-08-28 01:00:00,7.994167,13.6,0.29166666,0.512,0.15658334,0.259,0.07258333,0.0919,0.0587,0.0798,0.02995,0.0471,18091.666,20600.0,713.0,907.0,2017,8,28,1,305.0,3.4,,тиха
2017-08-28 02:00:00,6.099167,10.8,0.283,0.479,0.17766666,0.321,0.08445,0.121,0.06964167,0.111,0.035025,0.0595,14108.333,15000.0,380.83334,475.0,2017,8,28,2,309.0,1.7,,тиха
2017-08-28 03:00:00,4.7525,7.76,0.23683333,0.329,0.16633333,0.244,0.08765834,0.18,0.06809167,0.139,0.035516668,0.0818,12766.667,13100.0,267.91666,284.0,2017,8,28,3,304.0,2.0,,тиха
2017-08-28 04:00:00,4.1583333,6.62,0.33491668,0.539,0.20833333,0.309,0.084800005,0.153,0.07285,0.142,0.039708335,0.0694,11333.333,12300.0,203.0,234.0,2017,8,28,4,302.0,2.3,,тиха
2017-08-28 05:00:00,2.9041665,4.62,0.24033333,0.41,0.16683334,0.284,0.07729167,0.114,0.06369167,0.0932,0.03488333,0.0669,9685.833,10700.0,152.41667,180.0,2017,8,28,5,304.0,2.4,,тиха
2017-08-28 06:00:00,3.4216669,4.94,0.28191665,0.43,0.16341667,0.249,0.08384166,0.116,0.066991664,0.106,0.037583333,0.0818,8650.0,9200.0,127.916664,137.0,2017,8,28,6,319.0,3.2,,тиха
2017-08-28 07:00:00,2.9783335,3.93,0.32458332,0.601,0.19666667,0.316,0.10028333,0.165,0.07681667,0.155,0.039333332,0.0769,6424.1665,7600.0,95.49167,110.0,2017,8,28,7,319.0,2.8,,тиха
2017-08-28 08:00:00,2.6116667,3.96,0.30233333,0.495,0.18775,0.28,0.09535,0.219,0.07446667,0.138,0.037683334,0.062,4602.5,5210.0,70.01667,79.8,2017,8,28,8,319.0,3.2,,тиха
2017-08-28 09:00:00,2.5541668,3.98,0.29366666,0.608,0.17958333,0.258,0.09655833,0.136,0.07619167,0.109,0.03883333,0.0595,4761.6665,4960.0,82.34167,89.6,2017,8,28,9,306.0,4.0,,тиха
2017-08-28 10:00:00,2.3875,3.32,0.29908332,0.491,0.19283332,0.407,0.09742501,0.141,0.067433335,0.106,0.03839167,0.0744,4598.3335,4950.0,89.700005,108.0,2017,8,28,10,305.0,4.0,,тиха
2017-08-28 11:00:00,2.3833334,3.16,0.28758332,0.459,0.17291667,0.326,0.08349166,0.141,0.063941665,0.102,0.031691667,0.0645,5865.8335,7240.0,124.833336,156.0,2017,8,28,11,307.0,3.3,,тиха
2017-08-28 12:00:00,2.5125,3.92,0.25375,0.418,0.16775,0.257,0.092883326,0.128,0.070075,0.0962,0.040433332,0.0719,9123.333,11000.0,208.41667,246.0,2017,8,28,12,303.0,2.9,,тиха
2017-08-28 13:00:00,3.2541666,4.92,0.30608335,0.671,0.17525,0.358,0.08556667,0.15,0.062366664,0.0892,0.030258333,0.0491,12200.0,13000.0,264.33334,271.0,2017,8,28,13,306.0,2.8,,тиха
2017-08-28 14:00:00,2.59,3.28,0.2445,0.373,0.19325,0.334,0.11379167,0.274,0.09004167,0.184,0.04893333,0.0823,13875.0,14300.0,303.16666,323.0,2017,8,28,14,294.0,3.2,,тиха
2017-08-28 15:00:00,3.0933332,4.32,0.2929167,0.431,0.198,0.338,0.089841664,0.153,0.06795833,0.143,0.035875,0.062,15925.0,17000.0,406.25,478.0,2017,8,28,15,303.0,2.0,,тиха
2017-08-28 16:00:00,3.6166668,5.11,0.3065,0.524,0.20075,0.363,0.10075834,0.161,0.0772,0.125,0.044524997,0.0769,18016.666,18800.0,557.0,599.0,2017,8,28,16,307.0,1.5,,тиха
2017-08-28 17:00:00,3.9724998,5.23,0.2985,0.656,0.19391668,0.359,0.10299167,0.195,0.08290833,0.145,0.043333333,0.0854,20050.0,20800.0,591.5833,615.0,2017,8,28,17,309.0,0.9,,тиха
2017-08-28 18:00:00,4.5383334,5.85,0.27508333,0.383,0.16375001,0.252,0.090375,0.192,0.07248334,0.161,0.0356,0.062,20883.334,21900.0,592.4167,609.0,2017,8,28,18,302.0,1.5,,тиха
2017-08-28 19:00:00,4.429167,4.94,0.22066666,0.302,0.17016667,0.256,0.091524996,0.131,0.071166664,0.121,0.035891667,0.0509,22058.334,22200.0,585.3333,605.0,2017,8,28,19,294.0,2.0,,тиха
2017-08-28 20:00:00,5.4575,7.04,0.20233333,0.28,0.14208333,0.19,0.0727,0.106,0.053516667,0.0683,0.026741667,0.036,23108.334,24100.0,666.8333,727.0,2017,8,28,20,297.0,3.2,,тиха
2017-08-28 21:00:00,5.8799996,8.62,0.22675,0.411,0.16883333,0.226,0.097449996,0.144,0.08141667,0.133,0.04758333,0.0707,24550.0,24800.0,773.0833,792.0,2017,8,28,21,299.0,2.8,,тиха
2017-08-28 22:00:00,6.835833,8.59,0.23758334,0.521,0.18116666,0.409,0.102191664,0.212,0.0709,0.126,0.03635,0.0779,25641.666,26800.0,775.1667,804.0,2017,8,28,22,309.0,2.9,,тиха
2017-08-28 23:00:00,6.7450004,9.76,0.27425,0.392,0.198,0.282,0.112458326,0.147,0.0835,0.121,0.04238333,0.0856,24866.666,26000.0,742.1667,778.0,2017,8,28,23,309.0,3.2,,тиха
2017-08-29 00:00:00,5.596667,7.13,0.2355,0.392,0.17458333,0.274,0.096425,0.165,0.07936667,0.154,0.043725,0.0879,20658.334,23300.0,494.66666,699.0,2017,8,29,0,325.0,2.1,84.0,тиха
2017-08-29 01:00:00,4.7591667,6.86,0.23699999,0.376,0.1635,0.217,0.09116667,0.131,0.074308336,0.101,0.035541665,0.0608,15375.0,17000.0,277.41666,325.0,2017,8,29,1,307.0,1.5,,тиха
2017-08-29 02:00:00,3.2241666,5.35,0.24125,0.449,0.17791666,0.358,0.101733334,0.298,0.076025,0.19,0.035958335,0.0781,14350.0,15000.0,302.08334,330.0,2017,8,29,2,340.0,1.9,,тиха
2017-08-29 03:00:00,2.6316667,2.91,0.21258335,0.415,0.16008334,0.295,0.08324999,0.178,0.072508335,0.167,0.038308334,0.0738,12625.0,13300.0,251.5,281.0,2017,8,29,3,348.0,2.6,,тиха
2017-08-29 04:00:00,2.2549999,3.77,0.21491666,0.322,0.15133333,0.219,0.07796667,0.116,0.06648333,0.105,0.036116667,0.0806,10502.5,11200.0,199.25,220.0,2017,8,29,4,349.0,2.8,,тиха
2017-08-29 05:00:00,1.16575,1.84,0.20599999,0.293,0.14991666,0.212,0.085141666,0.119,0.073366664,0.108,0.038808335,0.0682,8255.833,9910.0,211.0,267.0,2017,8,29,5,348.0,2.8,,тиха
2017-08-29 06:00:00,1.1945,2.29,0.25616667,0.647,0.16966666,0.252,0.08293334,0.119,0.07180833,0.108,0.040075,0.0658,7470.8335,8920.0,263.33334,336.0,2017,8,29,6,346.0,2.6,,тиха
2017-08-29 07:00:00,1.2418333,1.99,0.23358333,0.392,0.15891667,0.224,0.085258335,0.127,0.070225,0.117,0.036216665,0.0776,9573.333,10800.0,402.0,419.0,2017,8,29,7,344.0,3.6,,тиха
2017-08-29 08:00:00,1.2751666,1.71,0.26433334,0.447,0.19141667,0.363,0.08463333,0.132,0.06739167,0.102,0.03398333,0.0583,8770.0,9240.0,348.66666,393.0,2017,8,29,8,339.0,3.0,,тиха
2017-08-29 09:00:00,1.1301666,1.43,0.22608334,0.339,0.1795,0.293,0.09735,0.234,0.076233335,0.149,0.041308332,0.0831,8353.333,8890.0,318.58334,337.0,2017,8,29,9,303.0,3.7,,тиха
2017-08-29 10:00:00,1.3025,1.99,0.25858334,0.466,0.19041668,0.276,0.1137,0.191,0.09030833,0.163,0.04945,0.0873,10235.0,11700.0,420.0,504.0,2017,8,29,10,292.0,5.0,,тиха
2017-08-29 11:00:00,1.4158334,2.26,0.24766667,0.398,0.17783333,0.213,0.08980834,0.137,0.0666,0.114,0.035225,0.0608,12233.333,13000.0,542.1667,573.0,2017,8,29,11,293.0,4.7,,тиха
2017-08-29 12:00:00,1.5441667,2.33,0.24024999,0.349,0.16841666,0.24,0.09018334,0.119,0.06490833,0.0829,0.03195,0.0583,13450.0,14800.0,614.8333,696.0,2017,8,29,12,308.0,4.7,,тиха
2017-08-29 13:00:00,2.2541666,3.19,0.27699998,0.48,0.20183332,0.335,0.10368333,0.223,0.07694167,0.142,0.039699998,0.0645,16425.0,18200.0,767.4167,836.0,2017,8,29,13,287.0,4.8,,тиха
2017-08-29 14:00:00,2.88,4.03,0.26341668,0.382,0.18958335,0.3,0.09569166,0.161,0.07205,0.114,0.037633333,0.0791,19750.0,20800.0,912.8333,988.0,2017,8,29,14,279.0,4.7,,тиха
2017-08-29 15:00:00,3.3633335,4.45,0.218,0.329,0.16341667,0.223,0.088375,0.153,0.06936666,0.093,0.030983334,0.0517,22191.666,23300.0,1063.5834,1130.0,2017,8,29,15,277.0,5.1,,тиха
2017-08-29 16:00:00,4.329167,7.18,0.21808334,0.327,0.1725,0.281,0.086175,0.141,0.06539167,0.112,0.035191666,0.0658,24575.0,27500.0,1229.1666,1390.0,2017,8,29,16,348.0,5.1,,тиха
2017-08-29 17:00:00,13.030833,27.2,0.28808334,0.599,0.19466667,0.328,0.09440833,0.139,0.067658335,0.095,0.03860833,0.0707,31933.334,36400.0,1787.5,2250.0,2017,8,29,17,352.0,5.9,,тиха
2017-08-29 18:00:00,22.583334,32.4,0.24891667,0.36,0.19358332,0.314,0.086666666,0.122,0.068733335,0.1,0.040158335,0.0761,34658.332,37700.0,2315.0,2570.0,2017,8,29,18,349.0,6.5,,тиха
2017-08-29 19:00:00,30.0,50.0,0.24516666,0.343,0.17308332,0.297,0.09528333,0.119,0.06706666,0.109,0.034183335,0.0767,37591.668,41100.0,2950.0,3430.0,2017,8,29,19,361.0,5.8,,тиха
2017-08-29 20:00:00,36.308334,45.4,0.21908332,0.277,0.16691667,0.209,0.094566666,0.12,0.082491666,0.11,0.051583335,0.0854,42733.332,46800.0,4338.3335,5210.0,2017,8,29,20,354.0,4.5,,тиха
2017-08-29 21:00:00,35.458332,70.3,0.25375,0.423,0.19216667,0.327,0.091858335,0.192,0.06853333,0.115,0.03325,0.0569,26408.334,39900.0,2369.1667,4100.0,2017,8,29,21,395.0,2.1,,тиха
2017-08-29 22:00:00,15.231667,26.1,0.23091666,0.303,0.18441667,0.264,0.08946667,0.157,0.06578333,0.13,0.033333335,0.0631,10654.167,16200.0,538.75,1190.0,2017,8,29,22,398.0,1.4,,тиха
2017-08-29 23:00:00,6.4300003,11.9,0.25158334,0.394,0.17416666,0.258,0.08465,0.145,0.0687,0.135,0.0377,0.0706,4778.3335,6370.0,116.19167,174.0,2017,8,29,23,392.0,1.8,,тиха
2017-08-30 00:00:00,3.5583334,5.89,0.22525,0.319,0.1625,0.239,0.09845833,0.181,0.076799996,0.15,0.035591666,0.0679,3382.5,3460.0,64.308334,70.4,2017,8,30,0,398.0,1.2,87.0,тиха
2017-08-30 01:00:00,2.6316667,3.79,0.26775,0.423,0.20233333,0.33,0.11318333,0.207,0.085033335,0.131,0.038541663,0.0532,3150.0,3480.0,55.75,67.3,2017,8,30,1,385.0,1.9,,тиха
2017-08-30 02:00:00,1.16075,1.52,0.22341667,0.34,0.18108334,0.301,0.093216665,0.182,0.077925004,0.161,0.03875,0.0727,2000.8334,2480.0,35.166668,40.4,2017,8,30,2,376.0,2.4,,тиха
2017-08-30 03:00:00,1.2859167,2.47,0.21641667,0.317,0.15991667,0.268,0.0849,0.171,0.06641667,0.118,0.030625,0.0455,2227.5,3000.0,32.816666,45.1,2017,8,30,3,375.0,2.7,,тиха
2017-08-30 04:00:00,1.52,2.3,0.21391667,0.397,0.15616666,0.248,0.07633334,0.162,0.062825,0.15,0.030550001,0.0576,2905.0,3100.0,35.716667,41.7,2017,8,30,4,354.0,3.2,,тиха
2017-08-30 05:00:00,0.89891666,1.5,0.22908334,0.497,0.16416667,0.278,0.07095834,0.0948,0.057225,0.0746,0.029283332,0.0458,1917.5,2310.0,19.275,21.6,2017,8,30,5,351.0,3.4,,тиха
2017-08-30 06:00:00,0.62725,0.786,0.21033333,0.287,0.15325,0.248,0.08253334,0.135,0.06556667,0.125,0.033716667,0.0717,1537.5,1710.0,16.65,19.7,2017,8,30,6,351.0,3.4,,тиха
2017-08-30 07:00:00,0.98674995,2.71,0.25875,0.376,0.19825,0.337,0.09375,0.167,0.07768334,0.156,0.037791666,0.0616,1430.0,2220.0,18.933332,31.6,2017,8,30,7,349.0,3.6,,тиха
2017-08-30 08:00:00,1.0475,2.01,0.26316667,0.568,0.17533334,0.237,0.09761667,0.16,0.075150006,0.15,0.034383334,0.0576,2310.8333,2680.0,31.008333,38.0,2017,8,30,8,350.0,3.5,,тиха
2017-08-30 09:00:00,0.87616664,1.41,0.23333333,0.377,0.16691667,0.248,0.08435,0.183,0.066133335,0.14,0.031466667,0.0515,2046.6666,2170.0,26.125,30.2,2017,8,30,9,349.0,2.9,,тиха
2017-08-30 10:00:00,0.76808333,1.05,0.22141667,0.428,0.17491667,0.388,0.09000834,0.154,0.071775,0.144,0.036283333,0.0607,2173.3333,2250.0,26.558334,32.4,2017,8,30,10,346.0,3.9,,тиха
2017-08-30 11:00:00,0.80508333,1.05,0.21816666,0.345,0.17616667,0.306,0.090108335,0.182,0.07258333,0.145,0.036716666,0.0755,2496.6667,2650.0,32.158333,36.1,2017,8,30,11,346.0,3.8,,тиха
2017-08-30 12:00:00,1.0996667,1.52,0.25633332,0.352,0.17941666,0.252,0.108325005,0.185,0.08685833,0.175,0.042,0.0656,2864.1667,3090.0,37.483334,43.1,2017,8,30,12,346.0,3.1,,тиха
2017-08-30 13:00:00,1.2611667,2.39,0.27175,0.567,0.19166666,0.299,0.11061666,0.234,0.085975,0.15,0.036375,0.0576,3490.8333,3810.0,48.183334,54.0,2017,8,30,13,345.0,3.3,,тиха
2017-08-30 14:00:00,1.7375001,2.46,0.25516668,0.662,0.17983334,0.36,0.094958335,0.16,0.07185,0.125,0.03685833,0.0716,4141.6665,4440.0,59.7,64.3,2017,8,30,14,346.0,3.6,,тиха
2017-08-30 15:00:00,2.9391668,4.5,0.29433334,0.687,0.20091666,0.415,0.11178333,0.163,0.09243333,0.126,0.050475,0.078,4780.8335,5190.0,72.125,81.4,2017,8,30,15,346.0,3.6,,тиха
2017-08-30 16:00:00,4.4308333,6.49,0.25016668,0.353,0.17058332,0.233,0.10599166,0.176,0.080233335,0.144,0.042591665,0.0829,5827.5,6400.0,95.525,107.0,2017,8,30,16,346.0,3.8,,тиха
2017-08-30 17:00:00,6.6800003,9.33,0.241,0.355,0.16841666,0.254,0.092375,0.119,0.07569166,0.102,0.046458334,0.078,6992.5,7480.0,126.166664,139.0,2017,8,30,17,346.0,3.5,,тиха
2017-08-30 18:00:00,8.220834,11.7,0.25441667,0.458,0.18800001,0.418,0.096650004,0.169,0.07208333,0.13,0.036975,0.073,7673.3335,8030.0,148.58333,162.0,2017,8,30,18,346.0,4.0,,тиха
2017-08-30 19:00:00,9.8475,14.8,0.26725,0.379,0.20666666,0.341,0.10039166,0.168,0.07869167,0.157,0.044008333,0.0828,8290.0,8480.0,167.25,176.0,2017,8,30,19,346.0,3.9,,тиха
2017-08-30 20:00:00,9.13,14.6,0.2795,0.612,0.18024999,0.336,0.087175004,0.154,0.0712,0.142,0.037975002,0.068,7723.3335,8150.0,151.41667,171.0,2017,8,30,20,346.0,4.0,,тиха
2017-08-30 21:00:00,8.630834,12.3,0.28058335,0.471,0.19725001,0.433,0.09601667,0.192,0.078025,0.161,0.04303333,0.0704,7500.8335,7540.0,142.41667,148.0,2017,8,30,21,346.0,3.3,,тиха
2017-08-30 22:00:00,7.1775,13.8,0.24783333,0.408,0.18766665,0.265,0.095675,0.154,0.07460833,0.108,0.04335833,0.0762,7148.3335,7380.0,129.16667,137.0,2017,8,30,22,345.0,4.2,,тиха
2017-08-30 23:00:00,6.14,8.77,0.25325,0.417,0.19291668,0.327,0.09245834,0.156,0.07085834,0.109,0.037458334,0.0648,6687.5,6840.0,116.166664,122.0,2017,8,30,23,345.0,4.5,,тиха
2017-08-31 00:00:00,4.891667,7.61,0.25033334,0.392,0.18366666,0.269,0.11184167,0.211,0.08640834,0.171,0.04419167,0.067,6091.6665,6430.0,99.50833,110.0,2017,8,31,0,346.0,2.6,92.0,тиха
2017-08-31 01:00:00,4.125833,5.64,0.28008333,0.584,0.20341666,0.302,0.09465834,0.168,0.07655833,0.117,0.043500002,0.0754,5319.1665,5770.0,79.316666,90.0,2017,8,31,1,358.0,7.7,,тиха
2017-08-31 02:00:00,4.653333,7.93,0.23591667,0.388,0.17716666,0.243,0.10890833,0.185,0.08798333,0.174,0.046291664,0.0892,4360.8335,5380.0,47.3,61.2,2017,8,31,2,360.0,8.0,,тиха
2017-08-31 03:00:00,3.265,5.36,0.27808335,0.68,0.18791668,0.36,0.090825,0.154,0.07284167,0.142,0.036333334,0.0668,3311.6667,3980.0,29.800001,41.8,2017,8,31,3,355.0,11.8,,тиха
2017-08-31 04:00:00,2.2333333,3.24,0.27941665,0.502,0.18633334,0.367,0.087900005,0.141,0.074983336,0.13,0.043191668,0.0787,2234.1667,2650.0,15.233334,20.7,2017,8,31,4,361.0,12.5,,тиха
2017-08-31 05:00:00,1.4894167,3.22,0.24758333,0.357,0.16958334,0.316,0.08450833,0.172,0.07116667,0.158,0.0339,0.065,1071.0834,1750.0,6.955,15.1,2017,8,31,5,407.0,31.7,,тиха
2017-08-31 06:00:00,4.0608335,6.5,0.25166667,0.414,0.177,0.254,0.090741664,0.142,0.073525004,0.116,0.039241668,0.0652,332.5,407.0,2.87625,5.58,2017,8,31,6,467.0,24.2,,тиха
2017-08-31 07:00:00,1.7113333,3.54,0.24116667,0.359,0.15466666,0.21,0.08313333,0.133,0.062425002,0.0934,0.03291667,0.0605,475.0,1070.0,7.4525,12.8,2017,8,31,7,588.0,7.1,,тиха
2017-08-31 08:00:00,5.2031665,22.4,0.289,0.414,0.19500001,0.316,0.08105,0.135,0.064,0.114,0.0336,0.058,914.49335,3830.0,18.6275,64.9,2017,8,31,8,608.0,5.2,,тиха
2017-08-31 09:00:00,47.75833,161.0,0.26583335,0.673,0.18958335,0.297,0.10395833,0.219,0.084408335,0.208,0.044308335,0.108,7764.1665,15500.0,255.91667,701.0,2017,8,31,9,626.0,4.5,,тиха
2017-08-31 10:00:00,6.9475,13.6,0.25016668,0.381,0.1935,0.343,0.10039166,0.198,0.082258336,0.177,0.04355,0.0853,3030.8333,5720.0,42.2925,92.7,2017,8,31,10,649.0,4.4,,тиха
2017-08-31 11:00:00,0.91725,1.73,0.20958334,0.351,0.16316666,0.313,0.090966664,0.141,0.0687,0.106,0.0376,0.058,367.19498,863.0,4.482167,11.7,2017,8,31,11,654.0,4.0,,тиха
2017-08-31 12:00:00,9.484417,20.7,0.25833336,0.528,0.18533333,0.356,0.08313333,0.143,0.06194167,0.101,0.030691667,0.0632,372.725,933.0,8.712501,19.7,2017,8,31,12,633.0,3.4,,тиха
2017-08-31 13:00:00,51.033337,105.0,0.23641665,0.451,0.1645,0.264,0.087958336,0.198,0.07151667,0.163,0.038250003,0.0631,1807.0834,3700.0,24.683334,35.5,2017,8,31,13,609.0,3.3,,тиха
2017-08-31 14:00:00,62.254166,231.0,0.26991668,0.597,0.19666667,0.322,0.08608333,0.113,0.070975,0.0966,0.043516666,0.0704,4909.1665,5770.0,28.983332,35.5,2017,8,31,14,602.0,3.2,,тиха
2017-08-31 15:00:00,10.489167,18.5,0.22316666,0.427,0.16283333,0.259,0.10158333,0.201,0.08168333,0.19,0.041066665,0.0842,6577.5,8780.0,32.233334,46.8,2017,8,31,15,600.0,3.4,,тиха
2017-08-31 16:00:00,11.461667,15.4,0.24491668,0.361,0.19683333,0.322,0.102175,0.166,0.08285,0.155,0.04481667,0.0813,13766.667,17000.0,61.808334,71.2,2017,8,31,16,587.0,3.7,,тиха
2017-08-31 17:00:00,18.685,50.8,0.26983333,0.645,0.18475,0.306,0.09825834,0.161,0.079025,0.15,0.043175,0.0848,22725.0,28400.0,95.48334,133.0,2017,8,31,17,583.0,3.1,,тиха
2017-08-31 18:00:00,10.998333,15.6,0.28024998,0.492,0.1885,0.305,0.097775005,0.154,0.07083333,0.1,0.039666668,0.0729,32383.334,34500.0,172.66667,193.0,2017,8,31,18,573.0,3.0,,тиха
2017-08-31 19:00:00,17.52,46.2,0.26572728,0.397,0.1949091,0.309,0.07950909,0.122,0.06689091,0.111,0.038254544,0.0855,37281.816,43200.0,232.36363,308.0,2017,8,31,19,570.0,2.8,,тиха
2017-08-31 20:00:00,17.041666,23.1,0.22141667,0.353,0.162,0.316,0.08833334,0.172,0.071550004,0.123,0.040466666,0.08,46675.0,51400.0,399.83334,479.0,2017,8,31,20,569.0,2.6,,тиха
2017-08-31 21:00:00,18.183332,22.8,0.21208334,0.347,0.16441667,0.309,0.086950004,0.19,0.073241666,0.178,0.034325,0.0712,47291.668,48900.0,420.91666,484.0,2017,8,31,21,568.0,2.3,,тиха
2017-08-31 22:00:00,23.408333,36.4,0.25066665,0.483,0.17333333,0.26,0.078666665,0.142,0.06605833,0.131,0.036475,0.0879,53183.332,57900.0,498.83334,578.0,2017,8,31,22,562.0,2.1,,тиха
2017-08-31 23:00:00,19.208334,36.1,0.24316667,0.495,0.17683333,0.272,0.098641664,0.181,0.082783334,0.16,0.038283333,0.0651,55975.0,59300.0,552.1667,625.0,2017,8,31,23,555.0,2.9,,тиха
2017-09-01 00:00:00,11.685833,22.9,0.25758335,0.518,0.1825,0.273,0.09224167,0.209,0.072450005,0.126,0.036766667,0.0645,49658.332,54200.0,387.75,516.0,2017,9,1,0,556.0,3.0,93.0,тиха
2017-09-01 01:00:00,5.290833,6.92,0.22866666,0.324,0.17175,0.264,0.07789167,0.143,0.0622,0.132,0.032225,0.0679,50075.0,55800.0,333.0,436.0,2017,9,1,1,554.0,2.1,,тиха
2017-09-01 02:00:00,6.6141667,11.5,0.23758334,0.341,0.15699999,0.219,0.08510833,0.161,0.06631667,0.15,0.030783333,0.064,57058.332,61800.0,516.25,559.0,2017,9,1,2,536.0,1.5,,тиха
2017-09-01 03:00:00,4.8399997,9.15,0.31333333,0.766,0.1865,0.397,0.084183335,0.141,0.06893333,0.13,0.037724998,0.0645,36766.668,54500.0,242.51666,449.0,2017,9,1,3,537.0,1.8,,тиха
2017-09-01 04:00:00,6.1225,10.5,0.24875002,0.358,0.16775,0.32,0.079975,0.138,0.066275,0.109,0.038891666,0.0793,56000.0,67000.0,568.0833,854.0,2017,9,1,4,546.0,3.0,,тиха
2017-09-01 05:00:00,5.0883336,7.91,0.23091666,0.398,0.16649999,0.361,0.084858336,0.153,0.06855,0.142,0.036458332,0.0864,39525.0,52900.0,355.66666,566.0,2017,9,1,5,572.0,3.1,,тиха
2017-09-01 06:00:00,4.650833,7.43,0.22625,0.312,0.17458333,0.231,0.083966665,0.131,0.063041665,0.101,0.032258336,0.0496,30216.666,33200.0,260.58334,275.0,2017,9,1,6,568.0,2.6,,тиха
2017-09-01 07:00:00,4.1041665,6.19,0.29708335,0.593,0.1905,0.314,0.08896667,0.132,0.0717,0.121,0.037183333,0.0867,27158.334,30000.0,245.58333,280.0,2017,9,1,7,597.0,4.1,,тиха
2017-09-01 08:00:00,3.9658334,6.77,0.26425,0.449,0.16733332,0.267,0.09713334,0.206,0.07159167,0.118,0.039666664,0.0843,17233.334,22900.0,147.55,201.0,2017,9,1,8,604.0,5.2,,тиха
2017-09-01 09:00:00,2.2633333,3.89,0.22591667,0.459,0.17433333,0.362,0.08381667,0.149,0.067491665,0.125,0.031299997,0.0488,20483.334,26700.0,160.41667,237.0,2017,9,1,9,607.0,3.5,,тиха
2017-09-01 10:00:00,3.335,6.07,0.30816665,0.536,0.216,0.392,0.09075,0.12,0.070625,0.108,0.037516665,0.0669,16708.334,19500.0,121.799995,154.0,2017,9,1,10,648.0,2.1,,тиха
2017-09-01 11:00:00,1.6008334,2.39,0.23216666,0.394,0.16808333,0.251,0.09356666,0.123,0.07811666,0.112,0.05,0.0867,7475.0,16100.0,52.425003,82.3,2017,9,1,11,641.0,2.6,,тиха
2017-09-01 12:00:00,4.664167,27.9,0.22974999,0.347,0.17799999,0.309,0.08916666,0.151,0.0716,0.139,0.036325,0.0677,7482.5,13700.0,73.208336,162.0,2017,9,1,12,618.0,2.3,,тиха
2017-09-01 13:00:00,92.299995,192.0,0.259,0.486,0.18175,0.322,0.0921,0.122,0.07029167,0.102,0.040666666,0.0744,27100.0,37500.0,580.3333,1000.0,2017,9,1,13,620.0,2.2,,тиха
2017-09-01 14:00:00,13.267499,17.9,0.24133332,0.479,0.16641666,0.289,0.08396667,0.15,0.064224996,0.11,0.033066668,0.0595,43533.332,48100.0,1334.1666,1570.0,2017,9,1,14,617.0,2.5,,тиха
2017-09-01 15:00:00,9.836667,13.6,0.23325,0.349,0.16008334,0.309,0.07635833,0.13,0.060124997,0.113,0.032933332,0.0867,53525.0,56700.0,1819.1666,2070.0,2017,9,1,15,659.0,2.1,,тиха
2017-09-01 16:00:00,15.474999,22.9,0.25333333,0.401,0.19883333,0.355,0.09131667,0.153,0.07095,0.108,0.04095,0.0719,62133.332,66600.0,2459.1667,2790.0,2017,9,1,16,614.0,2.3,,тиха
2017-09-01 17:00:00,14.208333,18.4,0.24858333,0.392,0.21008332,0.354,0.118775,0.202,0.09080001,0.191,0.041291665,0.0988,69883.336,74800.0,2957.5,3360.0,2017,9,1,17,642.0,2.2,,тиха
2017-09-01 18:00:00,27.933334,41.2,0.27925,0.556,0.19016667,0.348,0.105375,0.192,0.08833334,0.165,0.046033334,0.0793,83075.0,87900.0,4348.3335,4800.0,2017,9,1,18,668.0,1.9,,тиха
2017-09-01 19:00:00,24.4,29.4,0.21749999,0.347,0.17408334,0.309,0.0801,0.118,0.059750002,0.0858,0.027874999,0.0369,85150.0,88200.0,4582.5,4980.0,2017,9,1,19,641.0,2.1,,тиха
2017-09-01 20:00:00,33.941666,50.3,0.25149998,0.44,0.16675,0.206,0.100499995,0.133,0.07975834,0.117,0.046725,0.0763,86125.0,91200.0,4558.3335,5330.0,2017,9,1,20,640.0,1.9,,тиха
2017-09-01 21:00:00,22.125,36.2,0.26016667,0.676,0.16716667,0.277,0.080175005,0.128,0.06405833,0.0983,0.033549998,0.0544,76633.336,86600.0,3594.1667,4420.0,2017,9,1,21,616.0,2.6,,тиха
2017-09-01 22:00:00,20.441668,31.2,0.30283335,0.629,0.23275,0.385,0.101,0.171,0.08224167,0.141,0.045625,0.0759,77433.336,84800.0,3280.8333,3980.0,2017,9,1,22,619.0,2.2,,тиха
2017-09-01 23:00:00,22.808332,37.8,0.23533334,0.394,0.16983335,0.228,0.092316665,0.147,0.07455,0.136,0.037691668,0.0765,61983.332,67900.0,2015.8334,2560.0,2017,9,1,23,594.0,2.7,,тиха
2017-09-02 00:00:00,26.466667,35.4,0.278,0.592,0.16983335,0.344,0.07833333,0.112,0.061633334,0.101,0.03515,0.0759,61900.0,65300.0,1870.8334,2100.0,2017,9,2,0,589.0,2.7,100.0,тиха
2017-09-02 01:00:00,18.345,27.1,0.26916668,0.488,0.16383334,0.306,0.06889167,0.0851,0.056525003,0.0728,0.030366667,0.048,54116.668,57000.0,1309.1666,1540.0,2017,9,2,1,577.0,3.2,,тиха
